Id,Degree,Weighted Degree,pageranks,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
6558,2,2,0.000048,0,0,0.020567,7,0.290366,0.306769,474.248992
4821,2,2,0.000045,0,0,0.02854,6,0.302908,0.320896,445.986211
5720,1,1,0.000033,0,0,0.001204,7,0.238127,0.244168,0
2546,1,1,0.000033,0,0,0.001204,7,0.238127,0.244168,0
4248,3,3,0.000055,0.333333,1,0.0033,7,0.247465,0.25475,17.651401
6398,2,2,0.000044,0,0,0.0092,7,0.274366,0.285762,101.286755
1736,5,5,0.000078,0.6,6,0.017521,6,0.29052,0.304056,927.178899
5311,3,3,0.000054,0.666667,2,0.007344,7,0.265028,0.27527,6.113746
4565,6,6,0.000105,0,0,0.005422,6,0.264378,0.274454,955.62674
3989,6,6,0.000092,0.066667,1,0.008544,7,0.278049,0.288698,680.123611
1779,1,1,0.000032,0,0,0.007996,7,0.271573,0.282604,0
1780,1,1,0.000035,0,0,0.001499,7,0.232683,0.238784,0
1786,5,5,0.000083,0,0,0.028547,7,0.308709,0.324776,4984.96674
1787,6,6,0.000118,0,0,0.02492,7,0.298217,0.314841,11139.92009
3346,2,2,0.000047,0,0,0.002979,7,0.253261,0.261884,37.041942
1384,4,4,0.000076,0,0,0.010846,7,0.281054,0.292815,1130.086036
5988,5,5,0.00008,0.4,4,0.038308,7,0.310147,0.328142,2276.469303
3355,1,1,0.000032,0,0,0.007996,7,0.271573,0.282604,0
3120,5,5,0.000075,0.3,3,0.031511,7,0.306346,0.321466,1423.06614
4877,7,7,0.000122,0.047619,1,0.016587,6,0.289023,0.301988,9935.171857
6156,4,4,0.000069,0,0,0.01806,7,0.288789,0.303449,1539.854158
4007,3,3,0.000054,0.333333,1,0.009931,7,0.278038,0.289639,341.84829
3626,2,2,0.000044,0,0,0.009059,7,0.273891,0.285278,220.227272
5129,2,2,0.000043,0,0,0.013349,7,0.280711,0.293749,87.808923
2222,2,2,0.000051,0,0,0.008394,7,0.272696,0.283865,229.92834
6495,1,1,0.000032,0,0,0.007996,7,0.271573,0.282604,0
6311,2,2,0.000046,0,0,0.008932,7,0.273481,0.285027,510.616175
2035,8,8,0.000131,0.178571,5,0.040241,7,0.313201,0.330893,9393.657494
6099,2,2,0.000042,0,0,0.010016,7,0.282435,0.293772,25.921366
2582,4,4,0.000099,0,0,0.01011,7,0.27868,0.290408,8622.920396
4410,3,3,0.000053,0.333333,1,0.016397,7,0.285502,0.298612,64.594051
4463,2,2,0.000044,1,1,0.008898,7,0.274693,0.285887,0
2786,5,5,0.000075,0.3,3,0.043904,7,0.316329,0.334455,478.065121
2534,5,5,0.000078,0.6,6,0.029858,7,0.299748,0.314766,460.613027
6923,6,6,0.000086,0.266667,4,0.043955,7,0.314043,0.331157,1105.931552
3750,7,7,0.00011,0.095238,2,0.026274,7,0.301575,0.317068,7313.575085
3515,2,2,0.000048,0,0,0.001369,8,0.239206,0.246232,24.981011
1790,1,1,0.000041,0,0,0.000328,8,0.203892,0.208572,0
4030,7,7,0.000099,0.238095,5,0.052351,7,0.32096,0.340294,1539.563415
6642,8,8,0.000121,0,0,0.010618,7,0.280203,0.290569,1343.414958
1794,1,1,0.000048,0,0,0.000274,8,0.196829,0.200481,0
5967,3,3,0.000097,0,0,0.002093,7,0.245056,0.252276,8429.182199
5994,4,4,0.000066,0,0,0.003508,7,0.255862,0.26476,137.672402
1796,2,2,0.000041,0,0,0.002491,7,0.246267,0.253521,11.154355
4061,4,4,0.000092,0.333333,2,0.003188,7,0.250281,0.258196,7135.259642
5144,1,1,0.000041,0,0,0.000303,8,0.200185,0.204097,0
3539,6,6,0.000096,0.066667,1,0.005402,7,0.262035,0.271986,868.300054
1799,3,3,0.000053,0.333333,1,0.025735,6,0.300544,0.316713,567.433967
6594,4,4,0.000092,0.166667,1,0.002982,8,0.243523,0.250482,14292.15645
6687,2,2,0.000045,1,1,0.002087,7,0.251146,0.259749,0
6349,2,2,0.000043,0,0,0.012053,7,0.280921,0.293245,213.866375
6009,7,7,0.000093,0.142857,3,0.009789,7,0.273345,0.284076,871.266529
4647,5,5,0.000092,0.1,1,0.002458,7,0.242429,0.249597,580.31307
5017,7,7,0.000169,0.142857,3,0.00403,7,0.257146,0.266054,15241.87219
5198,5,5,0.000082,0,0,0.009491,7,0.279368,0.290118,1246.370317
2020,5,5,0.000085,0,0,0.005923,6,0.270995,0.28091,486.520887
2196,3,3,0.000055,0.333333,1,0.003599,7,0.25223,0.260006,175.885837
6061,16,16,0.000218,0.05,6,0.043457,7,0.315377,0.333672,18086.23251
4520,5,5,0.000073,0.2,2,0.037864,7,0.312843,0.329512,921.552097
3115,3,3,0.000054,0.333333,1,0.002651,7,0.249449,0.257336,49.052511
2358,1,1,0.000037,0,0,0.000355,8,0.21499,0.219692,0
1949,7,7,0.000099,0.190476,4,0.044025,7,0.315894,0.333117,2964.103813
2516,5,5,0.000079,0.2,2,0.028894,7,0.302586,0.319028,2369.303752
5231,9,9,0.000116,0.111111,4,0.040478,7,0.311693,0.327847,3212.422818
1814,3,3,0.000081,0,0,0.002667,7,0.255066,0.26339,7135.237307
1999,1,1,0.000044,0,0,0.000283,8,0.203235,0.207357,0
1816,2,2,0.000046,0,0,0.002451,8,0.247447,0.255127,101.79177
3556,3,3,0.000057,0,0,0.022615,7,0.295263,0.311307,542.754954
1820,9,9,0.00016,0.055556,2,0.008314,7,0.267626,0.278478,15395.03448
6496,1,1,0.000036,0,0,0.000432,8,0.21113,0.216197,0
6849,1,1,0.000036,0,0,0.000432,8,0.21113,0.216197,0
3449,3,3,0.000085,0,0,0.002735,7,0.259639,0.268692,7170.338171
5126,3,3,0.000056,0.333333,1,0.003401,7,0.261593,0.270919,6.305346
3843,2,2,0.000083,0,0,0.000785,8,0.222371,0.228843,1048.064533
6562,8,8,0.000114,0.142857,4,0.010965,7,0.27995,0.290494,491.127077
3070,5,5,0.000092,0,0,0.003667,7,0.25198,0.260044,7510.273212
4261,3,3,0.000069,0,0,0.003284,7,0.256175,0.26481,665.939006
3463,1,1,0.000032,0,0,0.001808,8,0.251278,0.259691,0
1837,4,4,0.00007,0,0,0.004106,7,0.264261,0.273496,366.213614
1838,3,3,0.000061,0,0,0.002577,7,0.254292,0.26353,129.007654
5189,4,4,0.000079,0,0,0.011301,7,0.279237,0.290778,6079.736718
6744,1,1,0.000044,0,0,0.000322,8,0.2069,0.211413,0
4268,3,3,0.000073,0.333333,1,0.002307,8,0.246634,0.254998,343.564712
4992,3,3,0.000092,0,0,0.002728,7,0.255066,0.263469,7440.436898
1841,1,1,0.000032,0,0,0.001247,8,0.237698,0.243892,0
5980,5,5,0.000096,0,0,0.007008,7,0.267244,0.277626,7465.085904
2804,4,4,0.000098,0.5,3,0.001527,7,0.229639,0.2353,7124
3358,4,4,0.000073,0.833333,5,0.004007,7,0.267074,0.276457,53.764201
4483,9,9,0.000129,0.638889,23,0.004604,7,0.246993,0.255276,152.941538
5044,5,5,0.000093,0.1,1,0.003244,7,0.25723,0.266165,1747.524192
5526,5,5,0.000074,0.1,1,0.026534,7,0.305663,0.321404,1439.625739
1939,3,3,0.000051,0.333333,1,0.007504,7,0.267455,0.277231,18.146348
1746,2,2,0.000042,1,1,0.003436,7,0.248552,0.256268,0
5517,1,1,0.000031,0,0,0.002062,7,0.2443,0.251437,0
6479,7,7,0.000097,0.190476,4,0.010562,7,0.277043,0.28804,694.293026
2206,3,3,0.000057,0,0,0.004278,7,0.245851,0.254376,103.884765
4327,1,1,0.000033,0,0,0.001339,8,0.24088,0.247791,0
1849,1,1,0.000032,0,0,0.004105,7,0.261977,0.271341,0
1021,2,2,0.000049,0,0,0.014489,7,0.28564,0.299543,266.606786
2575,4,4,0.000071,0,0,0.002553,8,0.242768,0.250446,332.069618
4368,5,5,0.000089,0.3,3,0.015636,7,0.283819,0.298296,2136.469332
6163,2,2,0.000047,0,0,0.005481,7,0.263596,0.273442,131.067309
5594,9,9,0.000139,0.166667,6,0.015663,7,0.287809,0.301099,2114.852594
2057,2,2,0.000049,1,1,0.000719,8,0.216086,0.221403,0
3218,5,5,0.00009,0.1,1,0.003015,7,0.253974,0.263289,2730.299861
1856,4,4,0.000064,0.166667,1,0.0371,7,0.311843,0.329122,566.278811
1012,2,2,0.000045,0,0,0.00118,8,0.232077,0.238121,43.063509
1861,5,5,0.000079,0.1,1,0.007359,7,0.27177,0.281999,904.588115
1864,3,3,0.000084,0,0,0.003852,7,0.254728,0.263487,14500.18841
5245,2,2,0.000098,0,0,0.000536,8,0.203032,0.207383,7124
4424,1,1,0.000035,0,0,0.001499,7,0.232683,0.238784,0
1867,2,2,0.000076,0,0,0.004384,7,0.261506,0.270524,7124
3350,1,1,0.000053,0,0,0.000305,8,0.207303,0.211677,0
6330,2,2,0.000042,0,0,0.007048,7,0.274588,0.284934,84.940688
5087,3,3,0.000054,0,0,0.018697,7,0.293488,0.307032,630.9752
2540,3,3,0.000062,0,0,0.006167,7,0.272175,0.28219,401.522327
4441,2,2,0.000041,0,0,0.006707,7,0.272759,0.282736,31.589396
5681,3,3,0.000053,0.333333,1,0.012592,7,0.282693,0.294749,154.594401
5801,3,3,0.000058,0,0,0.009919,7,0.278473,0.289609,1162.666631
1873,5,5,0.000074,0.3,3,0.029532,7,0.300443,0.316988,264.346034
1875,2,2,0.000044,0,0,0.01066,7,0.274038,0.286542,218.011238
6763,14,14,0.000181,0.472527,43,0.012895,7,0.268939,0.28,2197.140117
3333,1,1,0.000036,0,0,0.000409,8,0.214557,0.219497,0
5491,2,2,0.000051,0,0,0.001215,7,0.234599,0.240997,148.032889
6842,6,6,0.00009,0.2,3,0.014229,6,0.278201,0.292213,2099.287066
4526,1,1,0.000034,0,0,0.000925,7,0.233316,0.240165,0
4300,1,1,0.000031,0,0,0.001614,7,0.241935,0.248701,0
6356,3,3,0.000068,0,0,0.00302,7,0.258471,0.267298,1029.077142
4107,2,2,0.000044,0,0,0.00255,7,0.253099,0.261536,34.736626
4170,6,6,0.000096,0.133333,2,0.010413,7,0.281454,0.293182,1424.943352
6414,2,2,0.000041,0,0,0.007864,7,0.274017,0.284903,58.131671
4391,2,2,0.000042,0,0,0.015474,7,0.290177,0.302876,64.252776
2493,11,11,0.000142,0.254545,14,0.05312,7,0.3231,0.341627,4510.463691
2335,2,2,0.000042,1,1,0.00856,6,0.275139,0.286171,0
4525,1,1,0.000032,0,0,0.005159,7,0.261987,0.271874,0
3301,1,1,0.000032,0,0,0.005159,7,0.261987,0.271874,0
5109,5,5,0.000076,0.1,1,0.011147,7,0.279237,0.290798,541.856071
6572,1,1,0.000032,0,0,0.005159,7,0.261987,0.271874,0
3204,3,3,0.000056,0.666667,2,0.040459,7,0.315224,0.33381,152.668809
2908,2,2,0.000044,0,0,0.006286,7,0.26486,0.275402,63.243269
5635,4,4,0.000067,0.666667,4,0.031063,7,0.302022,0.319618,121.722639
6182,5,5,0.00008,0,0,0.028784,7,0.302304,0.319293,2133.673909
3549,5,5,0.000084,0.2,2,0.023805,7,0.298968,0.313321,1424.023573
3825,2,2,0.000046,0,0,0.007011,7,0.267174,0.278047,331.563369
2230,6,6,0.000085,0.066667,1,0.026903,7,0.295484,0.311372,1223.28705
3081,1,1,0.000032,0,0,0.005159,7,0.261987,0.271874,0
4669,7,7,0.000104,0.142857,3,0.03838,6,0.312404,0.329965,3388.703741
2620,2,2,0.000042,1,1,0.008901,7,0.272779,0.283872,0
3917,9,9,0.000156,0,0,0.032516,7,0.308468,0.324366,17806.98274
4471,1,1,0.000032,0,0,0.005159,7,0.261987,0.271874,0
6268,1,1,0.000035,0,0,0.000475,8,0.221067,0.226112,0
1885,1,1,0.000035,0,0,0.001116,7,0.240864,0.24798,0
3776,7,7,0.000107,0.142857,3,0.004568,7,0.26247,0.271838,486.861337
1893,2,2,0.000053,0,0,0.001049,7,0.229787,0.235594,89.546077
1894,3,3,0.000063,0.333333,1,0.014192,7,0.286536,0.298875,566.347813
4484,2,2,0.000049,0,0,0.003458,7,0.254373,0.262357,23.197249
6983,1,1,0.000032,0,0,0.002364,8,0.243083,0.249888,0
5593,1,1,0.000037,0,0,0.000401,8,0.210345,0.215237,0
3329,4,4,0.000067,0.333333,2,0.006989,7,0.272082,0.282382,691.729515
6366,5,5,0.000074,0.2,2,0.016446,7,0.287658,0.300956,672.042266
3228,2,2,0.000043,0,0,0.003645,7,0.251749,0.260359,20.232366
670,1,1,0.00003,0,0,0.00861,7,0.268341,0.27876,0
1903,1,1,0.000032,0,0,0.002213,7,0.249196,0.257373,0
1907,2,2,0.000056,0,0,0.000612,8,0.208272,0.212895,39.207498
6504,5,5,0.000086,0,0,0.005081,7,0.25833,0.267179,5788.579754
4013,3,3,0.000073,0,0,0.001626,7,0.238606,0.244768,1716.659567
6229,1,1,0.000032,0,0,0.002934,7,0.251022,0.259367,0
1910,3,3,0.000055,0.666667,2,0.005251,7,0.264791,0.274399,2.514065
6752,12,12,0.000145,0.272727,18,0.012038,7,0.279029,0.290457,1251.595704
1914,6,6,0.000099,0.066667,1,0.005356,7,0.256544,0.265415,1072.906014
6975,2,2,0.000045,0,0,0.002883,7,0.245402,0.252969,108.894331
7111,3,3,0.000053,0,0,0.003113,8,0.253604,0.261894,67.283804
1917,2,2,0.000068,0,0,0.000709,8,0.211142,0.217346,222.666406
5808,2,2,0.000066,0,0,0.000614,8,0.209227,0.214088,52.100247
1921,3,3,0.000065,0,0,0.01583,7,0.272811,0.286855,2544.766235
4674,2,2,0.000049,0,0,0.001349,8,0.236013,0.24309,54.633493
1586,1,1,0.00004,0,0,0.000495,8,0.222489,0.228182,0
1923,1,1,0.000032,0,0,0.021546,7,0.293972,0.30987,0
2612,3,3,0.000065,0,0,0.011971,7,0.282648,0.294894,1160.907549
2378,4,4,0.000072,0,0,0.012877,7,0.283458,0.295872,984.458459
4618,3,3,0.000057,0.333333,1,0.015969,7,0.283548,0.296448,675.11021
6640,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
2842,2,2,0.000044,0,0,0.024836,7,0.302291,0.317777,177.68803
4984,2,2,0.000043,1,1,0.016264,7,0.2881,0.301114,0
2635,6,6,0.000085,0.4,6,0.034472,7,0.307443,0.323061,1039.5777
5089,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
3309,2,2,0.000044,0,0,0.011723,7,0.281165,0.293377,495.091637
3323,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
4675,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
6456,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
4020,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
7022,2,2,0.000078,0,0,0.011313,7,0.279324,0.291455,7124
2695,4,4,0.000075,0,0,0.01545,7,0.28532,0.298225,1048.092721
4046,10,10,0.000137,0.088889,4,0.033769,7,0.306729,0.322179,3420.238025
7027,5,5,0.000073,0.3,3,0.05164,7,0.323511,0.342329,2306.362955
7011,3,3,0.000055,0,0,0.013205,7,0.284761,0.297226,187.087371
5378,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
5615,6,6,0.000088,0.466667,7,0.025993,7,0.295901,0.310015,558.15403
6713,3,3,0.000055,0.666667,2,0.030017,7,0.306241,0.322207,177.68803
5095,8,8,0.000115,0.107143,3,0.041193,7,0.312774,0.330956,7581.805671
6460,3,3,0.000054,0.333333,1,0.026487,7,0.298567,0.314736,288.236329
3637,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
2759,3,3,0.000066,0.333333,1,0.025326,7,0.302304,0.317847,407.258136
5221,2,2,0.000045,0,0,0.012248,7,0.280866,0.293249,167.373822
2315,3,3,0.000079,0.333333,1,0.014517,7,0.288766,0.301026,7124
4326,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
4535,2,2,0.000044,0,0,0.012218,7,0.283898,0.296068,64.366421
4622,2,2,0.000042,0,0,0.012673,7,0.283379,0.29583,157.088573
7085,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
6378,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
2968,1,1,0.000032,0,0,0.011082,7,0.279302,0.291362,0
2052,2,2,0.000051,0,0,0.011459,7,0.280038,0.29215,389.0092
3931,3,3,0.000062,0.333333,1,0.02537,7,0.302304,0.317847,373.794766
3943,3,3,0.000053,0,0,0.015121,7,0.288649,0.301103,193.391099
2536,5,5,0.0001,0,0,0.001917,8,0.234552,0.240582,526.883348
6614,3,3,0.000075,0,0,0.001749,7,0.2458,0.253339,2714.286088
2604,4,4,0.000075,0,0,0.003242,8,0.254392,0.263822,912.794119
4925,11,11,0.000172,0.018182,1,0.013108,7,0.285262,0.296836,7840.316519
1929,1,1,0.000033,0,0,0.001117,7,0.23847,0.244616,0
1932,2,2,0.000044,0,0,0.006151,7,0.256341,0.266731,347.352017
3507,4,4,0.000067,0,0,0.007558,7,0.268594,0.279302,209.288825
3010,2,2,0.00005,0,0,0.001205,7,0.231798,0.237798,14.108637
1942,8,8,0.000132,0.071429,2,0.018534,7,0.288883,0.303599,4560.996434
6949,2,2,0.000047,0,0,0.00282,7,0.255102,0.263809,38.465436
4276,7,7,0.000096,0.142857,3,0.006822,7,0.269621,0.279879,316.214719
4069,3,3,0.000054,0.666667,2,0.026112,7,0.299861,0.315941,20.442708
3517,6,6,0.00009,0.066667,1,0.008346,7,0.272654,0.283742,1197.456546
6363,2,2,0.000079,0,0,0.001079,8,0.231835,0.238401,7124
5703,1,1,0.000055,0,0,0.00025,9,0.188208,0.191671,0
1469,3,3,0.000057,0.333333,1,0.002299,7,0.248344,0.256786,30.290426
1952,1,1,0.000035,0,0,0.001175,8,0.235172,0.241382,0
1959,2,2,0.000057,0,0,0.021821,7,0.294276,0.310219,2360.149067
6984,2,2,0.000057,0,0,0.002368,8,0.24514,0.252792,43.122054
4487,4,4,0.000083,0,0,0.003724,7,0.260483,0.269812,658.066437
6973,4,4,0.000069,0,0,0.003857,7,0.251172,0.259379,526.935559
4529,6,6,0.000089,0.2,3,0.008818,7,0.274672,0.285219,514.299685
6435,8,8,0.000115,0,0,0.007931,7,0.275139,0.285574,1282.851105
3605,4,4,0.000068,0.166667,1,0.02485,7,0.296258,0.312797,493.32504
3664,4,4,0.000065,0.666667,4,0.033251,7,0.299773,0.317496,71.83734
5134,1,1,0.000034,0,0,0.001621,7,0.241796,0.248446,0
3565,1,1,0.000033,0,0,0.000623,7,0.223993,0.229174,0
3948,4,4,0.000066,0,0,0.004004,7,0.251945,0.260324,446.82035
4663,2,2,0.00008,0,0,0.000767,7,0.214673,0.220092,7124
6788,3,3,0.000061,0,0,0.002521,7,0.250237,0.258659,626.334481
3550,4,4,0.00007,0.333333,2,0.00282,7,0.240872,0.247746,94.48764
1975,3,3,0.000052,0,0,0.029612,7,0.304487,0.321169,512.542945
4636,4,4,0.00009,0.5,3,0.00187,7,0.240742,0.248592,154.233178
5023,4,4,0.000075,0.333333,2,0.006936,7,0.271864,0.281956,602.898666
3634,2,2,0.000049,1,1,0.00167,8,0.240913,0.247889,0
3380,2,2,0.000044,0,0,0.0023,8,0.249912,0.257691,39.899292
7041,4,4,0.000069,0,0,0.006471,7,0.266974,0.277777,880.129575
3163,11,11,0.000145,0.072727,4,0.029411,7,0.299899,0.315571,3420.571554
5749,10,10,0.000127,0.111111,5,0.0477,7,0.318878,0.336317,2531.048596
3282,2,2,0.000042,0,0,0.002465,7,0.245326,0.253168,3.451978
3028,1,1,0.000034,0,0,0.000472,8,0.218834,0.223879,0
3854,1,1,0.000036,0,0,0.000467,8,0.216816,0.222129,0
3805,9,9,0.000131,0.027778,1,0.00927,7,0.279258,0.290184,1384.404203
5795,7,7,0.000107,0.047619,1,0.021488,7,0.289505,0.305977,2893.824185
3276,2,2,0.000046,0,0,0.001679,8,0.242248,0.249968,23.092191
3316,3,3,0.000065,0.333333,1,0.003442,7,0.258705,0.267803,556.947855
4776,3,3,0.000053,0.333333,1,0.020487,7,0.293451,0.307587,226.700135
5506,3,3,0.000057,0,0,0.005107,7,0.263207,0.272416,98.762413
2334,10,10,0.000138,0.155556,7,0.021413,7,0.29396,0.306579,5044.983024
4294,1,1,0.000032,0,0,0.002475,7,0.25697,0.265407,0
3701,1,1,0.000039,0,0,0.000383,8,0.211745,0.216682,0
2005,5,5,0.000084,0,0,0.004812,7,0.26055,0.269538,737.167949
4590,5,5,0.00009,0,0,0.006061,7,0.271947,0.282072,1079.513078
4605,3,3,0.000058,0,0,0.011323,7,0.276516,0.289096,235.447395
2070,1,1,0.000036,0,0,0.00096,7,0.238966,0.246898,0
2601,3,3,0.000064,0,0,0.002292,8,0.244862,0.252086,627.873799
346,2,2,0.000054,0,0,0.00159,8,0.247671,0.255618,34.45208
4175,3,3,0.000072,0,0,0.014382,7,0.285422,0.299495,2622.433593
2017,9,9,0.00012,0.222222,8,0.056815,7,0.317118,0.336806,4059.881739
6909,9,9,0.000132,0.083333,3,0.008113,7,0.273166,0.283586,2273.132619
4332,1,1,0.000032,0,0,0.005224,7,0.248396,0.258242,0
3912,11,11,0.000146,0.272727,15,0.023361,7,0.295031,0.308363,2499.867603
5568,2,2,0.000046,0,0,0.003428,7,0.257072,0.265463,97.421108
3489,17,17,0.00024,0.132353,18,0.010807,7,0.268949,0.28001,9858.661609
5697,10,10,0.000126,0.311111,14,0.012923,7,0.277464,0.288971,1292.454463
2024,1,1,0.000043,0,0,0.000386,8,0.217113,0.222234,0
1556,3,3,0.000078,0,0,0.008686,7,0.277313,0.288259,7133.883759
5081,2,2,0.000043,0,0,0.014714,7,0.281743,0.295928,90.685771
4531,5,5,0.000074,1,10,0.038872,7,0.302407,0.320324,0
2522,3,3,0.000054,0.333333,1,0.03626,7,0.305991,0.324483,315.343421
2433,4,4,0.000074,0,0,0.00673,7,0.269407,0.27958,739.968375
3353,2,2,0.000042,0,0,0.005619,7,0.265591,0.275187,42.427334
3060,4,4,0.000068,0,0,0.016971,7,0.286007,0.300971,1991.491118
2589,8,8,0.000109,0.214286,6,0.047232,6,0.318649,0.335862,3743.879253
4320,3,3,0.000065,0,0,0.001909,7,0.238167,0.244519,156.861553
522,4,4,0.000071,0.166667,1,0.004019,7,0.266415,0.275912,273.953263
6472,3,3,0.000057,0,0,0.003418,7,0.258489,0.267028,200.367117
2985,1,1,0.000043,0,0,0.000308,8,0.193999,0.197844,0
4474,5,5,0.00009,0.1,1,0.011293,7,0.278505,0.290723,2701.074311
5804,3,3,0.000054,0.666667,2,0.00535,7,0.264644,0.274456,14.24106
2032,6,6,0.000095,0,0,0.009591,7,0.280545,0.291472,2465.056116
6451,3,3,0.000062,0,0,0.014488,7,0.286432,0.300403,1435.127237
5854,10,10,0.000143,0.133333,6,0.039175,7,0.313587,0.33042,5945.766853
4051,12,12,0.000161,0.318182,21,0.009889,6,0.273954,0.284933,2541.30467
6660,6,6,0.000096,0,0,0.007362,6,0.275938,0.286426,1913.507897
6063,2,2,0.00005,0,0,0.001804,7,0.246344,0.253754,135.703245
533,1,1,0.000035,0,0,0.000979,8,0.23851,0.245933,0
6603,1,1,0.000034,0,0,0.000676,8,0.226752,0.232687,0
3206,3,3,0.000056,0,0,0.005932,7,0.262247,0.272285,475.280869
2037,4,4,0.000065,0,0,0.003921,7,0.252606,0.260957,369.010995
2039,1,1,0.000034,0,0,0.000815,8,0.227055,0.232524,0
2040,1,1,0.000035,0,0,0.001499,7,0.232683,0.238784,0
5421,1,1,0.000045,0,0,0.000625,8,0.225675,0.232876,0
2043,1,1,0.000033,0,0,0.001109,8,0.237857,0.244265,0
6282,2,2,0.00004,0,0,0.007154,7,0.275341,0.285329,26.81702
4704,6,6,0.000105,0.133333,2,0.005369,7,0.261593,0.271045,551.836144
2923,6,6,0.000086,0,0,0.009082,7,0.278288,0.288687,498.819809
4287,11,11,0.000137,0.236364,13,0.014054,7,0.282256,0.294192,1366.521848
2046,1,1,0.000032,0,0,0.021546,7,0.293972,0.30987,0
2051,1,1,0.000043,0,0,0.000314,8,0.1955,0.19901,0
4228,3,3,0.000067,0,0,0.008193,7,0.274704,0.285219,1173.6395
3451,1,1,0.000038,0,0,0.000474,8,0.211638,0.217536,0
2056,3,3,0.000055,0.666667,2,0.007541,7,0.264722,0.27521,49.251999
2058,1,1,0.000033,0,0,0.005277,7,0.25502,0.264576,0
2347,2,2,0.000043,0,0,0.004046,7,0.260884,0.270248,12.989885
2063,3,3,0.00006,0,0,0.001816,8,0.240775,0.24808,51.68378
5063,1,1,0.000033,0,0,0.001465,7,0.242207,0.249099,0
3122,5,5,0.000082,0.1,1,0.008076,7,0.265848,0.277217,758.606427
2272,5,5,0.000076,0.3,3,0.036826,7,0.303799,0.321868,449.288347
2066,5,5,0.000088,0,0,0.006498,7,0.269193,0.27926,759.680308
5712,6,6,0.000091,0.266667,4,0.028125,7,0.296184,0.312088,2003.524693
6534,5,5,0.000082,0.1,1,0.007953,7,0.267918,0.27891,1172.875627
6257,3,3,0.000054,0,0,0.006301,7,0.27047,0.280183,24.208393
4388,3,3,0.000054,0,0,0.002098,8,0.241624,0.248584,75.785822
2424,11,11,0.000138,0.090909,5,0.019607,7,0.290793,0.303196,1578.953046
4891,1,1,0.000033,0,0,0.00166,7,0.252794,0.261744,0
2078,3,3,0.000072,0.333333,1,0.001475,8,0.237026,0.244595,515.117518
4488,7,7,0.000112,0.142857,3,0.035468,7,0.307165,0.324474,10409.03066
6458,10,10,0.000143,0.133333,6,0.013527,7,0.285148,0.296785,4359.644703
6667,2,2,0.000048,0,0,0.001788,7,0.243025,0.249508,64.925382
3006,3,3,0.000055,0,0,0.006541,7,0.266744,0.276514,345.56768
4890,8,8,0.000132,0.035714,1,0.009254,7,0.275298,0.28647,8476.985387
4451,4,4,0.000073,0.333333,2,0.007384,7,0.260169,0.270552,375.635909
2091,2,2,0.000055,0,0,0.00088,8,0.225496,0.232616,14.125709
4559,4,4,0.000082,0,0,0.004595,7,0.26428,0.273658,2633.554044
6067,4,4,0.000079,0,0,0.016756,7,0.279291,0.295001,6333.997019
2095,4,4,0.000075,0,0,0.023915,7,0.298717,0.314757,3286.357657
5075,2,2,0.000047,0,0,0.001406,7,0.240393,0.247776,59.797247
4399,3,3,0.000053,0.333333,1,0.016562,7,0.290082,0.302675,114.169211
5669,2,2,0.000043,0,0,0.001473,7,0.229528,0.236669,6.319737
2103,1,1,0.000033,0,0,0.005277,7,0.25502,0.264576,0
2104,1,1,0.000032,0,0,0.021546,7,0.293972,0.30987,0
2105,1,1,0.000039,0,0,0.000309,8,0.196373,0.20006,0
2108,2,2,0.000044,1,1,0.018935,7,0.29315,0.307848,0
6261,2,2,0.000044,0,0,0.010686,7,0.271201,0.284021,451.226736
2110,4,4,0.000101,0,0,0.001636,7,0.236916,0.242708,7203.308313
2892,1,1,0.000043,0,0,0.000275,8,0.191543,0.194539,0
2115,1,1,0.000033,0,0,0.001091,8,0.235724,0.242936,0
2116,5,5,0.00009,0,0,0.004748,7,0.259781,0.26949,2517.442892
5939,3,3,0.000068,0,0,0.001135,8,0.225033,0.231165,123.240343
3553,8,8,0.000104,0.214286,6,0.042513,7,0.310512,0.328004,777.137853
6789,3,3,0.000081,0,0,0.001941,8,0.247224,0.255571,7144.346876
2120,6,6,0.000094,0.533333,8,0.007135,7,0.272102,0.282321,146.855418
5022,1,1,0.000059,0,0,0.000256,9,0.179965,0.183043,0
5382,3,3,0.000135,0,0,0.000981,8,0.219454,0.225132,14247
6374,10,10,0.000152,0.088889,4,0.008907,7,0.273324,0.283875,7299.272592
6157,3,3,0.000055,0,0,0.00351,7,0.260331,0.26954,104.459825
2127,1,1,0.000032,0,0,0.008336,7,0.265828,0.277275,0
